gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1951966786	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083392	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Chloris	Chloris chloris		SPECIES	Chloris chloris (Linnaeus, 1758)	Chloris chloris		NL	IJmuiden - Strand Zuidpier 	Noord-Holland		30	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.45	4.55	5000.0						2014-10-10T00:00:00Z	10	10	2014	5845582	5845582	HUMAN_OBSERVATION		Observations	OBS.89083392				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:08:18.172Z		
1951966787	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083137	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus collybita		SPECIES	Phylloscopus collybita (Vieillot, 1817)	Phylloscopus collybita		NL	Almere - Tussen de vaarten	Flevoland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	5.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493091	2493091	HUMAN_OBSERVATION		Observations	OBS.89083137				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:00:57.069Z		
1951966788	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082772	Animalia	Arthropoda	Insecta	Lepidoptera	Zygaenidae	Zygaena	Zygaena filipendulae		SPECIES	Zygaena filipendulae (Linnaeus, 1758)	Zygaena filipendulae		NL	Rottumeroog	Groningen		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.5	6.55	5000.0						2013-08-02T00:00:00Z	2	8	2013	5107219	5107219	HUMAN_OBSERVATION		Observations	OBS.89082772				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T04:09:51.586Z		
1951966789	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083334	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus philomelos		SPECIES	Turdus philomelos C.L.Brehm, 1831	Turdus philomelos		NL	Nijkerk - Polder Arkemheen - West	Gelderland		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.25	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	7901064	7901064	HUMAN_OBSERVATION		Observations	OBS.89083334				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T03:46:00.304Z		
1951966790	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083046	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe oenanthe		SPECIES	Oenanthe oenanthe (Linnaeus, 1758)	Oenanthe oenanthe		NL	Texel - Oudeschild	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.0	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231240	5231240	HUMAN_OBSERVATION		Observations	OBS.89083046				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:22:10.049Z		
1951966791	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083649	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		NL	Meijendel - Wassenaarse Slag	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	4.35	5000.0						2014-10-02T00:00:00Z	2	10	2014	5219243	5219243	HUMAN_OBSERVATION		Observations	OBS.89083649				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T03:58:48.477Z		
1951966792	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083636	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Erithacus	Erithacus rubecula		SPECIES	Erithacus rubecula (Linnaeus, 1758)	Erithacus rubecula		NL	Vlieland - Waterzuivering	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.25	5.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2492462	2492462	HUMAN_OBSERVATION		Observations	OBS.89083636				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:51:04.539Z		
1951966793	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082680	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola plicatilis		SPECIES	Parasola plicatilis (Curtis) Redhead, Vilgalys & Hopple	Parasola plicatilis sl, incl. galericuliformis, hercules, kuehneri, leiocephala, megasperma, schroeteri		NL	Losser - Arboretum Poortbulten	Overijssel		5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.95	5000.0						2014-10-10T00:00:00Z	10	10	2014	2534522	2534522	HUMAN_OBSERVATION		Observations	OBS.89082680				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:34:11.985Z		
1951966794	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083332	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	Pararge aegeria		NL	Slenaken - Gulpdal / Bronbossen	Limburg		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	50.75	5.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	8049830	8049830	HUMAN_OBSERVATION		Observations	OBS.89083332				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:54:46.280Z		
1951966795	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082852	Animalia	Arthropoda	Insecta	Odonata	Libellulidae	Sympetrum	Sympetrum striolatum		SPECIES	Sympetrum striolatum Charpentier, 1840	Sympetrum striolatum		NL	Goes - Poelbos e.o.	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.45	3.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	1428345	1428345	HUMAN_OBSERVATION		Observations	OBS.89082852				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:40:35.880Z		
1951966796	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083357	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	Pyrrhula pyrrhula		SPECIES	Pyrrhula pyrrhula (Linnaeus, 1758)	Pyrrhula pyrrhula		NL	Haarlemmerliede en Spaarnwoude (gemeente) 	Noord-Holland		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.4	4.7	5000.0						2014-10-10T00:00:00Z	10	10	2014	2494543	2494543	HUMAN_OBSERVATION		Observations	OBS.89083357				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:42:27.848Z		
1951966797	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083305	Animalia	Chordata	Aves	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus		SPECIES	Cyanistes caeruleus (Linnaeus, 1758)	Cyanistes caeruleus		NL	Rekken - Havelandweg e.o.	Gelderland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1	6.7	5000.0						2014-10-05T00:00:00Z	5	10	2014	2487879	2487879	HUMAN_OBSERVATION		Observations	OBS.89083305				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:48:23.780Z		
1951966798	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083593	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo buteo		SPECIES	Buteo buteo (Linnaeus, 1758)	Buteo buteo		NL	Kamperland - Jacobapolder - noord	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	3.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	2480537	2480537	HUMAN_OBSERVATION		Observations	OBS.89083593				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:01:41.725Z		
1951966799	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083656	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax carbo		SPECIES	Phalacrocorax carbo (Linnaeus, 1758)	Phalacrocorax carbo		NL	A15 - Giessendam	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.8	4.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	2481890	2481890	HUMAN_OBSERVATION		Observations	OBS.89083656				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:35:06.049Z		
1951966800	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082991	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola rubicola		SPECIES	Saxicola rubicola (Linnaeus, 1766)	Saxicola rubicola		NL	Ameland - Hollumerheide en huisjesterreinen	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.45	5.6	5000.0						2014-10-10T00:00:00Z	10	10	2014	4408759	4408759	HUMAN_OBSERVATION		Observations	OBS.89082991				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:53:39.622Z		
1951966801	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082982	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	Podiceps cristatus		SPECIES	Podiceps cristatus (Linnaeus, 1758)	Podiceps cristatus		NL	Horst - Kasteelse Bossen	Limburg		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.45	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2482054	2482054	HUMAN_OBSERVATION		Observations	OBS.89082982				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:09:33.813Z		
1951966802	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082583	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus inornatus		SPECIES	Phylloscopus inornatus (Blyth, 1842)	Phylloscopus inornatus		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493095	2493095	HUMAN_OBSERVATION		Observations	OBS.89082583				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:48:55.263Z		
1951966803	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082646	Animalia	Chordata	Reptilia	Squamata	Lacertidae	Zootoca	Zootoca vivipara		SPECIES	Zootoca vivipara (Lichtenstein, 1823)	Zootoca vivipara		NL	Boxtel - Beerze Koevoortseweg	Noord-Brabant		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	5.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	9702100	9702100	HUMAN_OBSERVATION		Observations	OBS.89082646				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:32:47.959Z		
1951966804	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082722	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	Aglais io		NL	Ouwerkerk - Krekengebied Ouwerkerk noord	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.6	3.95	5000.0						2014-10-10T00:00:00Z	10	10	2014	4535827	4535827	HUMAN_OBSERVATION		Observations	OBS.89082722				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:16:08.977Z		
1951966805	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082584	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus ridibundus		SPECIES	Chroicocephalus ridibundus (Linnaeus, 1766)	Chroicocephalus ridibundus		NL	Texel - Waddenzee - De Bol	Noord-Holland		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.1	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	6065824	6065824	HUMAN_OBSERVATION		Observations	OBS.89082584				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:09:24.474Z		
1951966806	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89083365	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		NL	Haarlemmerliede en Spaarnwoude (gemeente) 	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.4	4.7	5000.0						2014-10-10T00:00:00Z	10	10	2014	2475532	2475532	HUMAN_OBSERVATION		Observations	OBS.89083365				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:30:29.938Z		
1951966807	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082827	Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus	Erinaceus europaeus		SPECIES	Erinaceus europaeus Linnaeus, 1758	Erinaceus europaeus		NL	Den Haag - Wateringse Veld	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.3	5000.0						2014-10-04T00:00:00Z	4	10	2014	5219616	5219616	HUMAN_OBSERVATION		Observations	OBS.89082827				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:02:41.877Z		
1951966808	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082844	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum	Blechnum spicant		SPECIES	Blechnum spicant L.	Blechnum spicant		NL	Ruurlo - Boswachterij Ruurlo	Gelderland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.05	6.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	9271606	9271606	HUMAN_OBSERVATION		Observations	OBS.89082844				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:11:36.941Z		
1951966809	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082438	Animalia	Chordata	Aves	Anseriformes	Anatidae	Alopochen	Alopochen aegyptiaca		SPECIES	Alopochen aegyptiaca (Linnaeus, 1766)	Alopochen aegyptiaca		NL	Texel - Eierland - Marthahoeve	Noord-Holland		10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.1	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498252	2498252	HUMAN_OBSERVATION		Observations	OBS.89082438				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:17:22.297Z		
1951966810	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082391	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla alba		SPECIES	Motacilla alba Linnaeus, 1758	Motacilla alba		NL	Texel - De Cocksdorp	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	9687165	9687165	HUMAN_OBSERVATION		Observations	OBS.89082391				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:11:54.630Z		
1951966811	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082679	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Fringilla	Fringilla coelebs		SPECIES	Fringilla coelebs Linnaeus, 1758	Fringilla coelebs		NL	Warnsveld - Starinkbos	Gelderland		4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1	6.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	2494422	2494422	HUMAN_OBSERVATION		Observations	OBS.89082679				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T19:13:01.111Z		
1951966812	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082731	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps militaris		SPECIES	Cordyceps militaris (L.) Fr., 1818	Cordyceps militaris		NL	Losser - Arboretum Poortbulten	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.95	5000.0						2014-10-10T00:00:00Z	10	10	2014	7567077	7567077	HUMAN_OBSERVATION		Observations	OBS.89082731				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:29:49.555Z		
1951966813	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082421	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	9705453	9705453	HUMAN_OBSERVATION		Observations	OBS.89082421				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:57:13.184Z		
1951966814	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082596	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus disseminatus		SPECIES	Coprinellus disseminatus (Pers.) J.E.Lange	Coprinellus disseminatus		NL	Alblasserbos - Kortland	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.85	4.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	2534625	2534625	HUMAN_OBSERVATION		Observations	OBS.89082596				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:35:45.173Z		
1951966815	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082379	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	Charadrius hiaticula		SPECIES	Charadrius hiaticula Linnaeus, 1758	Charadrius hiaticula		NL	Texel - De Cocksdorp - haven en wad	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	9566659	9566659	HUMAN_OBSERVATION		Observations	OBS.89082379				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:01:22.377Z		
1951966816	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082643	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	Colias croceus		SPECIES	Colias croceus (Fourcroy, 1785)	Colias croceus		NL	Boxtel - Beerze Koevoortseweg	Noord-Brabant		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	5.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	5137612	5137612	HUMAN_OBSERVATION		Observations	OBS.89082643				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:22:01.054Z		
1951966817	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082593	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena acicula		SPECIES	Mycena acicula (Schaeff.) P.Kumm.	Mycena acicula		NL	Alblasserbos - nabij Oud-Alblas	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.85	4.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	2526861	2526861	HUMAN_OBSERVATION		Observations	OBS.89082593				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:13:36.912Z		
1951966818	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082732	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica persica		SPECIES	Veronica persica hort. ex Poir.	Veronica persica		NL	Huissen - Karbrugse Veld	Gelderland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.9	5.9	5000.0						2014-10-10T00:00:00Z	10	10	2014	3172077	3172077	HUMAN_OBSERVATION		Observations	OBS.89082732				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:28:10.629Z		
1951966819	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082547	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus philomelos		SPECIES	Turdus philomelos C.L.Brehm, 1831	Turdus philomelos		NL	Bilthoven	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1	5.15	5000.0						2014-10-10T00:00:00Z	10	10	2014	7901064	7901064	HUMAN_OBSERVATION		Observations	OBS.89082547				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T03:46:00.851Z		
1951966820	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082743	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo buteo		SPECIES	Buteo buteo (Linnaeus, 1758)	Buteo buteo		NL	Texel - De Hemmer - oost	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.0	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	2480537	2480537	HUMAN_OBSERVATION		Observations	OBS.89082743				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:01:38.466Z		
1951966821	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082861	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Colias	Colias croceus		SPECIES	Colias croceus (Fourcroy, 1785)	Colias croceus		NL	's-Heer Hendrikskinderen - Goessche Polder	Zeeland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.5	3.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	5137612	5137612	HUMAN_OBSERVATION		Observations	OBS.89082861				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:22:02.592Z		
1951966822	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082715	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	Cystolepiota seminuda		SPECIES	Cystolepiota seminuda (Lasch) Bon	Cystolepiota seminuda		NL	Losser - Arboretum Poortbulten	Overijssel		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.95	5000.0						2014-10-10T00:00:00Z	10	10	2014	2535689	2535689	HUMAN_OBSERVATION		Observations	OBS.89082715				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T19:16:02.930Z		
1951966823	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082786	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Lacrymaria	Lacrymaria lacrymabunda		SPECIES	Lacrymaria lacrymabunda (Bull.) Pat.	Lacrymaria lacrymabunda		NL	Losser - Arboretum Poortbulten	Overijssel		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.95	5000.0						2014-10-10T00:00:00Z	10	10	2014	5242798	5242798	HUMAN_OBSERVATION		Observations	OBS.89082786				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:00:14.532Z		
1951966824	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082645	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Anabolia	Anabolia nervosa		SPECIES	Anabolia nervosa (Curtis, 1834)	Anabolia nervosa		NL	Boxtel - Beerze Koevoortseweg	Noord-Brabant		6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	5.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	1442780	1442780	HUMAN_OBSERVATION		Observations	OBS.89082645				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:36:27.540Z		
1951966825	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082275	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	Pyrrhula pyrrhula		SPECIES	Pyrrhula pyrrhula (Linnaeus, 1758)	Pyrrhula pyrrhula		NL	Brummen - Leusveld	Gelderland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.1	6.1	5000.0						2014-10-10T00:00:00Z	10	10	2014	2494543	2494543	HUMAN_OBSERVATION		Observations	OBS.89082275				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:42:33.218Z		
1951966826	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082597	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis atramentaria		SPECIES	Coprinopsis atramentaria (Bull.) Redhead, Vilgalys & Moncalvo	Coprinopsis atramentaria		NL	Alblasserbos - Kortland	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.85	4.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	5242740	5242740	HUMAN_OBSERVATION		Observations	OBS.89082597				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:35:48.066Z		
1951966827	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082636	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas		SPECIES	Lycaena phlaeas (Linnaeus, 1761)	Lycaena phlaeas		NL	Orvelterzand	Drenthe		4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.85	6.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	1929697	1929697	HUMAN_OBSERVATION		Observations	OBS.89082636				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:25:44.431Z		
1951966828	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082305	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas crecca		SPECIES	Anas crecca Linnaeus, 1758	Anas crecca		NL	Veessen - Welsumerwaard noord	Gelderland		50	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	8214667	8214667	HUMAN_OBSERVATION		Observations	OBS.89082305				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:22:13.055Z		
1951966829	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082664	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Anabolia	Anabolia nervosa		SPECIES	Anabolia nervosa (Curtis, 1834)	Anabolia nervosa		NL	Boxtel - Nergena	Noord-Brabant		4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.55	5.25	5000.0						2014-10-10T00:00:00Z	10	10	2014	1442780	1442780	HUMAN_OBSERVATION		Observations	OBS.89082664				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:36:27.538Z		
1951966830	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082581	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo buteo		SPECIES	Buteo buteo (Linnaeus, 1758)	Buteo buteo		NL	Groote Sintjohannesgaaster veenpolder	Friesland		4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.9	5.9	5000.0						2014-10-10T00:00:00Z	10	10	2014	2480537	2480537	HUMAN_OBSERVATION		Observations	OBS.89082581				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:01:40.694Z		
1951966831	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89082297	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		SPECIES	Anas platyrhynchos Linnaeus, 1758	Anas platyrhynchos		NL	Veessen - Welsumerwaard noord	Gelderland		10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.35	6.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	9761484	9761484	HUMAN_OBSERVATION		Observations	OBS.89082297				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:32:55.828Z		
